type,code,content,hsn_code_4_digit,chapter_no,sch,gst_rate
hsn,8502.13.00,"Generating sets with compression-ignition engines, exceeding 375kva",Gene,85,IV,18%
hsn,8502.20.00,Generating sets with spark-ignition internal combustion piston engines,Gene,85,IV,18%
hsn,8502.30.00,Other generating sets,Othe,85,IV,18%
hsn,8502.40.00,Electric rotary converters,Elec,85,IV,18%
hsn,8503.00.00,Parts suitable for use solely or principally with the machines of heading 8501 or 8502,Part,85,IV,18%
hsn,8504.00.00,"Static converters (for example, rectifiers) and inductors",Stat,85,V,28%
hsn,8504.00.00,Battery chargers,Batt,85,V,28%
hsn,8504.00.00,Constant voltage transformers,Cons,85,V,28%
hsn,8504.00.00,Control Transformers/Isolation transformers,Cont,85,V,28%
hsn,8504.00.00,Electric Investors,Elec,85,V,28%
hsn,8504.00.00,"Static converters & induct, pt",Stat,85,V,28%
hsn,8504.00.00,Electrical  transformers,Elec,,IV,18%
hsn,8504.00.00,"Static converters (for example, rectifiers) and inductors",Stat,85,V,28%
hsn,8504.00.00,Electronic constant voltage transformer,Elec,85,"yet to be
notified",--
hsn,8504.00.00,Invertors and UPS,Inve,85,V,28%
hsn,8504.00.00,Servo Stabilizers,Serv,85,V,28%
hsn,8504.00.00,Servo Voltage stabilizers (in all range capacities),Serv,85,V,28%
hsn,8504.00.00,Step down transformers,Step,85,V,28%
hsn,8504.00.00,Transformers,Tran,85,V,28%
hsn,8504.00.00,Variable transformers,Vari,85,V,28%
hsn,8504.100.00,Ballasts for discharge lamps or tubes,Ball,85,V,28%
hsn,8504.100.00,Inductors: Ballasts for discharge lamps or tubes:,Indu,85,V,28%
hsn,8504.100.100,Conventional type,Conv,85,V,28%
hsn,8504.100.100,Inductors: Conventional type,Indu,85,V,28%
hsn,8504.100.20,For compact fluorescent lamps,For ,85,V,28%
hsn,8504.100.20,Inductors for compact fluorescent lamps,Indu,85,V,28%
hsn,8504.100.90,Constant voltage Transformers,Cons,85,V,28%
hsn,8504.100.90,Control Transformers / Isolation transformers,Cont,85,V,28%
hsn,8504.100.90,For compact fluorescent lamps: Other,For ,85,V,28%
hsn,8504.100.90,Servo controlled stabilizers,Serv,85,V,28%
hsn,8504.100.90,Inductors: Other,Indu,85,V,28%
hsn,8504.21.00,"Liquid dielectric transformers, not exceeding 650kva",Liqu,85,V,28%
hsn,8504.21.00,Liquid dieletric transformers: Having a power handling capacity not exceeding 650 kVA,Liqu,85,V,28%
hsn,8504.22.00,"Liquid dielectric transformers, power handling capacity 650-100, 00kva",Liqu,85,V,28%
hsn,8504.22.00,"Liquid dieletric transformers: Having a power
handling capacity exceeding 650 kVA but not exceeding 100,000 kVA",Liqu,85,V,28%
hsn,8504.23.00,"Liquid dielectric transformers, exceeding 100,000kva",Liqu,85,V,28%
hsn,8504.23.00,"Liquid dieletric transformers: Having a power handling capacity exceeding 100,000 kVA:",Liqu,85,V,28%
hsn,8504.23.100,"Having a power handling capacity exceeding 100,000 kVA but not exceeding 50,000 kVA",Havi,85,V,28%
hsn,8504.23.100,"Liquid dieletric transformers : Having a power handling capacity exceeding 100,000 kVA but not exceeding 50,000 kVA",Liqu,85,V,28%
hsn,8504.23.20,"Having a power handling capacity exceeding 50,000 kVA but not exceeding 1,00,000 kVA",Havi,85,V,28%
hsn,8504.23.20,"Liquid dieletric transformers: Having a power handling capacity exceeding 50,000 kVA but not exceeding 1,00,000 kVA",Liqu,85,V,28%
hsn,8504.23.30,"Having a power handling capacity exceeding 1,00,000 kVA but not exceeding 2,50,000 kVA",Havi,85,V,28%
hsn,8504.23.30,"Liquid dieletric transformers: Having a power handling capacity exceeding 1,00,000 kVA but not exceeding 2,50,000 kVA",Liqu,85,V,28%
hsn,8504.23.40,"Having a power handling capacity exceeding 2,50,000 kVA",Havi,85,V,28%
hsn,8504.23.40,"Liquid dieletric transformers: Having a power handling capacity exceeding 2,50,000 kVA",Liqu,85,V,28%
hsn,8504.31.00,Electrical Transformers (dry type),Elec,85,V,28%
hsn,8504.31.00,Other transformers: Having a power handling capacity not exceeding 1 kVA,Othe,85,V,28%
hsn,8504.32.00,"Other transformers, exceeding 1kva but not exceeding 16kva",Othe,85,V,28%
hsn,8504.32.00,"Other transformers: Having a power handling
capacity exceeding 1 kVA but not exceeding 16 kVA",Othe,85,V,28%
hsn,8504.33.00,"Other transformers, exceeding 16kva but not exceeding 500kva",Othe,85,V,28%
hsn,8504.33.00,"Other transformers: Having a power handling capacity exceeding 16 kVA but not exceeding
500 kVA",Othe,85,V,28%
hsn,8504.34.00,"Other transformers, power handling capacity exceeding 500kva",Othe,85,V,28%
hsn,8504.34.00,Other transformers: Having a power handling capacity exceeding 500 kVA,Othe,85,V,28%
hsn,8504.40.00,Home Uninterrupted Power System (UPS),Home,85,V,28%
hsn,8504.40.00,Other transformers: Static converters,Othe,85,V,28%
hsn,8504.40.00,Static converters (Uninterrupted power supply),Stat,85,V,28%
hsn,8504.40.100,Electric inverter,Elec,85,V,28%
hsn,8504.40.100,Other transformers:Electric inverter,Othe,85,V,28%
hsn,8504.40.21,Dip bridge rectifier,Dip ,85,V,28%
hsn,8504.40.21,Rectifier: Dip bridge rectifier,Rect,85,V,28%
hsn,8504.40.29,Dip bridge rectifier: Other,Dip ,85,V,28%
hsn,8504.40.29,Rectifier: Other,Rect,85,V,28%
hsn,8504.40.30,Battary charges,Batt,85,V,28%
hsn,8504.40.30,Rectifier: Battery chargers,Rect,85,V,28%
hsn,8504.40.40,Automatic Voltage Regulators & Stabilisers,Auto,85,V,28%
hsn,8504.40.40,Rectifier: Voltage regulator and stabilizers (other than automatic),Rect,85,V,28%
hsn,8504.40.40,Voltage regulators and stabilisers (Other than automatic),Volt,85,V,28%
hsn,8504.40.40,Voltage Stabilizers,Volt,85,V,28%
hsn,8504.40.90,SMPS based intetrated power supply systems (IPS),SMPS,85,V,28%
hsn,8504.50.00,Inductor,Indu,85,V,28%
hsn,8504.50.00,Rectifier: Other Inductors,Rect,85,V,28%
hsn,8504.50.100,Choke coils (chokes),Chok,85,V,28%
hsn,8504.50.100,Rectifier: Choke coils (Chokes),Rect,85,V,28%
hsn,8504.90.00,"Parts, of electrical transformers, of static converters, of inductors",Part,85,V,28%
hsn,8504.90.00,Rectifier: Parts,Rect,85,V,28%
hsn,8504.90.100,Rectifiers of Transformers,Rect,85,V,28%
hsn,8504.90.90,Rectifiers of Transformers & others,Rect,85,V,28%
hsn,8505.00.00,"Electro-magnets; permanent magnets and articles intended to become permanent magnets after magnetisation; electro- magnetic or permanent magnet chucks, clamps and similar holding devices; electro- magnetic couplings, clutches and brakes; electro-magnetic lifting heads",Elec,85,IV,18%
hsn,8505.11.00,"Permanent magnets and magnetized articles, of metal",Perm,85,IV,18%
hsn,8505.19.00,Other permanent magnets and magnetized articles,Othe,85,IV,18%
hsn,8505.20.00,"Electro-magnetic couplings, clutches and brakes",Elec,85,IV,18%
hsn,8505.30.00,Elector-magnetic lifting heads,Elec,85,IV,18%
hsn,8505.90.00,"Elector-magnets, electro-magnetic and permanent magnet chucks and clamp",Elec,85,IV,18%
hsn,8506.00.00,Primary cells and primary batteries,Prim,85,V,28%
hsn,8506.100.00,Manganese dioxide,Mang,85,V,28%
hsn,8506.11.00,"Primary cells, primary batteries, of manganese dioxide, not exceeding 300cm3",Prim,85,V,28%
hsn,8506.12.00,"Primary cells, primary batteries, of mercuric oxide, not exceeding 300cm3",Prim,85,V,28%
hsn,8506.13.00,"Primary cells, primary batteries, of silver oxide, not exceeding 300cm3",Prim,85,V,28%
hsn,8506.19.00,"Other primary cells & primary batteries, not exceeding 300cm3",Othe,85,V,28%
hsn,8506.20.00,"Primary cells & primary batteries, external volume exceeding 300cm3",Prim,85,V,28%
hsn,8506.30.00,Mercuric oxide,Merc,85,V,28%
hsn,8506.40.00,Silver oxide,Silv,85,V,28%
hsn,8506.50.00,Lithium,Lith,85,V,28%
hsn,8506.60.00,Air-zinc,Air-,85,V,28%
hsn,8506.80.100,Button cells,Butt,85,V,28%
hsn,8506.80.90,Button cells: Other,Butt,85,V,28%
hsn,8506.90.00,Parts of primary cells and of primary batteries,Part,85,V,28%
hsn,8507.00.00,"Electric accumulators, including separators therefor, whether or not rectangular
(including square)",Elec,85,V,28%
hsn,8507.100.00,"Lead-acid accumulators, of a kind used for starting piston engines",Lead,85,V,28%
hsn,8507.20.00,Other lead-acid accumulators,Othe,85,V,28%
hsn,8507.30.00,Nickel-cadmium accumulators,Nick,85,V,28%
hsn,8507.40.00,Nickel-iron accumulators,Nick,85,V,28%
hsn,8507.80.00,Other electric accumulators,Othe,85,V,28%
hsn,8507.90.00,Parts of electric accumulators,Part,85,V,28%
hsn,8507.90.100,PVC battery Seperators,PVC ,85,V,28%
hsn,8508.00.00,Vaccum cleaners,Vacc,85,V,28%
hsn,8508.100.00,Vaccum cleaner – 1600W,Vacc,85,V,28%
hsn,8508.100.00,"Vacuum cleaners, with self-contained electric motor",Vacu,85,V,28%
hsn,8508.20.00,"Saws for working in the hand, with self- contained electric motor",Saws,85,V,28%
hsn,8508.80.00,"Other tools for working in the hand, with self- contained electric motor",Othe,85,V,28%
hsn,8508.90.00,"Parts of electric drills, grinders and other tools, working in the hand",Part,85,V,28%
hsn,8509.00.00,"Electro-mechanical domestic appliances, with
self-contained electric motor , other than vacuum cleaners of heading 8508",Elec,85,V,28%
hsn,8509.100.00,Drills of all kinds,Dril,85,V,28%
hsn,8509.20.00,"Floor polishers, with self-contained electric motor",Floo,85,V,28%
hsn,8509.30.00,"Kitchen waste disposers, with self-contained electric motor",Kitc,85,V,28%
hsn,8509.40.00,Food grinders and mixers, fruit or vegetable juice extractors,Food,85,V
hsn,8509.40.100,Food grinders,Food,85,V,28%
hsn,8509.40.90,Others,Othe,85,V,28%
hsn,85100.00.00,"Shavers, hair clippers and hair-removing appliances, with self-contained electric motor",Shav,85,V,28%
hsn,85100.100.00,"Shavers, with self-contained electric motor",Shav,85,V,28%
hsn,85100.20.00,"Hair clippers, with self-contained electric motor",Hair,85,V,28%
hsn,85100.30.00,Electric hair remover,Elec,85,V,28%
hsn,85100.90.00,"Parts of shavers and hair clippers, with self- contained electric motor",Part,85,V,28%
hsn,8511.00.00,"Electrical ignition or starting equipment of a kind used for spark-ignition or compression- ignition internal combustion engines (for example, ignition magnetos, magneto- dynamos, ignition coils, sparking plugs and glow plugs, starter motors); generators (for example, dynamos, alternators) and cutouts of a kind used in conjunction with such engines",Elec,85,V,28%
hsn,8511.100.00,Sparking plugs,Spar,85,V,28%
hsn,8511.20.00,Ignition magnetos, magneto-dynamos, magnetic flywheels,Igni,85
hsn,8511.30.00,Distributors, ignition coils,Dist,85,V
hsn,8511.40.00,Starter motors and dual purpose starter- generators,Star,85,V,28%
hsn,8511.50.00,Other generators for internal combustion engines,Othe,85,V,28%
hsn,8511.80.00,"Electrical ignition, starting equipment and cut- outs for internal combustion engine",Elec,85,V,28%
hsn,8511.90.00,"Parts of ignition , starting equipment, for internal combustion engine",Part,85,V,28%
hsn,8512.00.00,"Electrical lighting or signalling equipment (excluding articles of heading 8539), windscreen wipers, defrosters and demisters, of a kind used for cycles or motor vehicles",Elec,85,V,28%
hsn,8512.100.00,"Electrical lighting or visual signalling equipment, for bicycles",Elec,85,V,28%
hsn,8512.20.00,Other electrical lighting or visual signalling equipment,Othe,85,V,28%
hsn,8512.30.00,Electrical sound signalling,Elec,85,V,28%
hsn,8512.30.100,Electrical sound signalling - Horns,Elec,85,V,28%
hsn,8512.30.90,Electrical sound signalling - Other,Elec,85,V,28%
hsn,8512.40.00,"Windscreen wipers, defrosters and demisters",Wind,85,V,28%
